WXSC_Name,NedName,ClusterID,ra,dec,z_cmb,TTye,AxRatio,logW,logW_err,L_dist,ftot_W1,ftot_W1_err,magW1,magW1_err,MW1,MW1_err,MW1_debiased,MW1_debiased_err,bias_W1,MW1_final,MW1_final_err,ftot_W2,ftot_W2_err,magW2,magW2_err,MW2,MW2_err,MW2_debiased,MW2_debiased_err,bias_W2,MW2_final,MW2_final_err
2MASXJ02584023+1625192,2MASXJ02584023+1625192,A397,44.6676,16.4222,0.0313,Sb,0.6640,2.4680,0.0340,137.4000,1.5480,0.0290,13.3769,0.0205,-22.3130,0.0205,-22.1710,0.0249,-0.1420,-22.2116,0.0252,0.9740,0.0340,13.2615,0.0380,-22.4285,0.0380,-22.2623,0.0414,-0.1662,-22.3104,0.0417
2MASXJ02584461+0625229,2MASXJ02584461+0625229,A400,44.6859,6.4230,0.0272,Sb,0.6390,2.3340,0.0440,119.0100,3.5010,0.0420,12.4744,0.0133,-22.9035,0.0133,-22.4330,0.0489,-0.4705,-22.3554,0.0495,2.3120,0.0510,12.3047,0.0241,-23.0732,0.0241,-22.5547,0.0572,-0.5185,-22.4364,0.0584
2MASXJ02585596+0617109,2MASXJ02585596+0617109,A400,44.7330,6.2864,0.0217,Sb,0.8880,2.3670,0.1880,94.6400,4.2380,0.0580,12.2476,0.0150,-22.6328,0.0150,-22.2797,0.0384,-0.3531,-22.2312,0.0387,2.2900,0.0600,12.2921,0.0285,-22.5883,0.0285,-22.1938,0.0487,-0.3945,-22.1165,0.0493
2MASXJ02591493+1602177,UGC02453,A397,44.8122,16.0383,0.0307,Sb,0.7280,2.6810,0.0760,135.0000,21.8520,0.2830,10.4942,0.0144,-25.1575,0.0144,-25.1474,0.0144,-0.0100,-25.3758,0.0270,12.4800,0.2960,10.4849,0.0259,-25.1667,0.0259,-25.1453,0.0260,-0.0214,-25.4579,0.0406
2MASXJ02591611+0608007,CGCG415-050,A400,44.8171,6.1335,0.0267,Sa,1.0000,2.3420,0.1090,116.9200,9.4600,0.1050,11.3932,0.0122,-23.9463,0.0122,-23.5053,0.0458,-0.4410,-22.8912,0.0766,5.9890,0.1040,11.2833,0.0190,-24.0562,0.0190,-23.5802,0.0512,-0.4760,-22.8885,0.0861
2MASXJ02591637+0718187,UGC02454,A400,44.8182,7.3052,0.0226,Sc,0.3300,2.5620,0.0180,98.6500,8.9400,0.1020,11.4038,0.0126,-23.5667,0.0126,-23.5299,0.0131,-0.0368,-23.5299,0.0131,5.3830,0.0790,11.3239,0.0161,-23.6466,0.0161,-23.5959,0.0168,-0.0506,-23.5959,0.0168
2MASXJ02592215+1615327,2MASXJ02592215+1615327,A397,44.8423,16.2591,0.0347,Sb,0.4960,2.6170,0.0210,152.9100,5.8200,0.0650,11.9485,0.0123,-23.9737,0.0123,-23.9511,0.0125,-0.0226,-24.1230,0.0213,3.7010,0.0590,11.8237,0.0174,-24.0984,0.0174,-24.0591,0.0179,-0.0393,-24.2922,0.0294
2MASXJ02593593+0716277,2MASXJ02593593+0716277,A400,44.9003,7.2744,0.0232,Sc,0.8220,2.0970,0.0350,101.1000,2.4350,0.0410,12.8148,0.0184,-22.2090,0.0184,-19.9592,0.2257,-2.2498,Nan,Nan,1.5100,0.0710,12.7032,0.0511,-22.3206,0.0511,-20.0846,0.2294,-2.2359,Nan,Nan
2MASXJ02595228+0631584,CGCG415-051,A400,44.9679,6.5329,0.0279,Sa,0.8110,2.4710,0.0710,122.3800,11.3800,0.1370,11.1885,0.0133,-24.2500,0.0133,-24.1297,0.0179,-0.1204,-23.9309,0.0268,6.6290,0.1330,11.1708,0.0219,-24.2677,0.0219,-24.1210,0.0263,-0.1467,-23.9078,0.0339
2MASXJ03000962+0542424,MCG+01-08-036,A400,45.0401,5.7118,0.0182,Sc,0.9510,2.4050,0.0520,79.2000,4.5770,0.0660,12.1291,0.0158,-22.3646,0.0158,-22.1252,0.0287,-0.2393,-22.1252,0.0287,2.7730,0.0800,12.0379,0.0314,-22.4557,0.0314,-22.1812,0.0417,-0.2745,-22.1812,0.0417
2MASXJ03002208-1709091,NGC1163,Eridanus,45.0920,-17.1525,0.0078,Sc,0.2310,2.4490,0.0060,33.7100,30.8200,0.3190,10.0384,0.0114,-22.6004,0.0114,-22.5882,0.0115,-0.0122,-22.5882,0.0115,17.7980,0.2410,9.9953,0.0148,-22.6435,0.0148,-22.6354,0.0149,-0.0081,-22.6354,0.0149
2MASXJ03003174-1544101,MCG-03-08-057,Eridanus,45.1323,-15.7361,0.0048,Sc,0.8710,2.0330,0.0570,20.7000,31.1120,0.3680,10.0055,0.0131,-21.5743,0.0131,-20.0216,0.1558,-1.5527,Nan,Nan,17.4450,0.2430,9.9976,0.0153,-21.5823,0.0153,-20.1676,0.1423,-1.4146,Nan,Nan
2MASXJ03003500+1150340,NGC1166,A400,45.1459,11.8428,0.0250,Sa,0.8330,2.6650,0.0900,109.1700,23.7480,0.2790,10.3744,0.0130,-24.8162,0.0130,-24.8083,0.0130,-0.0078,-25.2340,0.0445,14.1390,0.2000,10.3306,0.0155,-24.8600,0.0155,-24.8470,0.0156,-0.0129,-25.3534,0.0530
NGC_1168,NGC1168,A400,45.1959,11.7723,0.0248,Sb,0.5770,2.6141,0.0621,108.2000,13.3870,0.1500,10.9946,0.0124,-24.1765,0.0124,-24.1599,0.0125,-0.0166,-24.3293,0.0211,7.7600,0.1030,10.9682,0.0146,-24.2029,0.0146,-24.1779,0.0148,-0.0250,-24.4074,0.0273
2M03011222+1612331,IC0279,A397,45.3007,16.2092,0.0308,Sb,0.7190,2.8001,0.0844,135.3000,11.8460,0.1210,11.1641,0.0113,-24.4924,0.0113,-24.4884,0.0113,-0.0040,-24.8217,0.0352,6.7360,0.0900,11.1584,0.0147,-24.4981,0.0147,-24.4895,0.0147,-0.0085,-24.9500,0.0483
2MASXJ03023847-1853518,na,Eridanus,45.6606,-18.8980,0.0035,Sc,0.7560,2.4070,0.0440,15.1000,65.0780,0.8700,9.2157,0.0147,-21.6792,0.0147,-21.6499,0.0149,-0.0293,-21.6499,0.0149,35.2760,0.8820,9.2399,0.0272,-21.6550,0.0272,-21.6300,0.0273,-0.0249,-21.6300,0.0273
2MASXJ03032411+0429304,UGC02509,A400,45.8507,4.4918,0.0179,Sb,0.5130,2.5280,0.0060,77.9000,16.2280,0.1830,10.7806,0.0125,-23.6771,0.0125,-23.6209,0.0137,-0.0562,-23.7143,0.0166,10.2850,0.1440,10.6500,0.0154,-23.8077,0.0154,-23.7364,0.0170,-0.0714,-23.8589,0.0209
2MASXJ03041763+0145274,UGC02518,A400,46.0735,1.7576,0.0191,Sc,0.4670,2.4590,0.0120,83.3000,6.1090,0.0800,11.8225,0.0144,-22.7807,0.0144,-22.6450,0.0198,-0.1357,-22.6450,0.0198,3.8440,0.0850,11.6886,0.0241,-22.9146,0.0241,-22.7545,0.0289,-0.1601,-22.7545,0.0289
2MASXJ03043918+0526345,CGCG415-058,A400,46.1630,5.4429,0.0276,Sc,0.6920,2.5670,0.0250,121.0000,6.8880,0.0870,11.7117,0.0139,-23.7022,0.0139,-23.6691,0.0143,-0.0331,-23.6691,0.0143,4.1780,0.0730,11.6220,0.0191,-23.7919,0.0191,-23.7467,0.0196,-0.0452,-23.7467,0.0196
2MASXJ03050620-4557432,na,Fornax,46.2759,-45.9620,0.0046,Sc,0.2550,2.2580,0.0100,20.0200,16.8490,0.2010,10.6834,0.0131,-20.8239,0.0131,-20.6389,0.0227,-0.1850,-20.6389,0.0227,9.3330,0.1470,10.6860,0.0172,-20.8213,0.0172,-20.6816,0.0222,-0.1398,-20.6816,0.0222
2MASXJ03050903+0105365,UGC02523,A400,46.2875,1.0935,0.0209,Sc,0.3190,2.5300,0.0120,91.0000,10.5070,0.1250,11.2420,0.0131,-23.5532,0.0131,-23.4976,0.0142,-0.0556,-23.4976,0.0142,6.1000,0.0870,11.1961,0.0156,-23.5991,0.0156,-23.5279,0.0172,-0.0712,-23.5279,0.0172
2MASXJ03063494+0750323,UGC02539,A400,46.6456,7.8423,0.0257,Sc,0.4150,2.5810,0.0110,112.2900,12.6890,0.1440,10.9856,0.0126,-24.2662,0.0126,-24.2392,0.0129,-0.0269,-24.2392,0.0129,7.9810,0.0990,10.8689,0.0137,-24.3829,0.0137,-24.3459,0.0142,-0.0370,-24.3459,0.0142
2MASXJ03074931+0308525,IC1882,A400,46.9555,3.1479,0.0250,Sb,0.4930,2.6860,0.0090,109.5000,21.8700,0.2460,10.4896,0.0124,-24.7075,0.0124,-24.7003,0.0124,-0.0072,-24.9330,0.0264,12.3610,0.1490,10.4852,0.0133,-24.7119,0.0133,-24.7003,0.0133,-0.0116,-25.0190,0.0345
2MASXJ03085538+1154050,CGCG441-002,A400,47.2308,11.9017,0.0245,Sc,0.8680,2.2700,0.0610,106.9600,5.8360,0.0880,11.8574,0.0165,-23.2887,0.0165,-22.5161,0.0790,-0.7726,-22.5161,0.0790,3.5750,0.0990,11.7606,0.0301,-23.3855,0.0301,-22.5737,0.0866,-0.8118,-22.5737,0.0866
2MASXJ03100929+0450525,CGCG416-003,A400,47.5389,4.8479,0.0191,Sc,0.8750,2.4390,0.0720,83.1400,22.6460,0.2530,10.3758,0.0124,-24.2233,0.0124,-24.0547,0.0210,-0.1686,-24.0547,0.0210,12.2720,0.1410,10.4096,0.0127,-24.1895,0.0127,-23.9931,0.0234,-0.1964,-23.9931,0.0234
2MASXJ03101907-2224216,na,Eridanus,47.5810,-22.4051,0.0047,Sc,0.3400,2.5170,0.0040,20.4500,49.4620,0.5090,9.5127,0.0114,-22.0408,0.0114,-22.0355,0.0114,-0.0053,-22.0355,0.0114,29.7110,0.3900,9.4276,0.0144,-22.1259,0.0144,-22.1223,0.0144,-0.0036,-22.1223,0.0144
2MASXJ03114748-0024106,UGC02585,A400,47.9478,-0.4030,0.0248,Sb,0.7060,2.6070,0.0440,108.5000,24.9960,0.2850,10.3489,0.0125,-24.8283,0.0125,-24.8099,0.0127,-0.0183,-24.9730,0.0207,13.9910,0.2090,10.3531,0.0163,-24.8240,0.0163,-24.7990,0.0165,-0.0250,-25.0197,0.0276
2MASXJ03133204-2543306,na,Eridanus,48.3832,-25.7249,0.0041,Sc,0.5890,2.4970,0.0390,17.7000,139.0970,1.4820,8.3926,0.0117,-22.8472,0.0117,-22.8409,0.0118,-0.0063,-22.8409,0.0118,87.2140,1.2790,8.2584,0.0160,-22.9814,0.0160,-22.9738,0.0161,-0.0077,-22.9738,0.0161
2MASXJ03134785+0041396,CGCG390-029,A400,48.4492,0.6943,0.0207,Sb,0.8690,2.5810,0.0870,90.0200,17.4990,0.2020,10.7175,0.0127,-24.0541,0.0127,-24.0271,0.0130,-0.0271,-24.1673,0.0191,9.8570,0.1670,10.7135,0.0185,-24.0581,0.0185,-24.0210,0.0189,-0.0371,-24.2094,0.0267
2MASXJ03140547-2146271,na,Eridanus,48.5228,-21.7745,0.0062,Sc,0.7080,2.3380,0.0490,26.7700,17.4270,0.2060,10.6562,0.0130,-21.4820,0.0130,-21.3907,0.0159,-0.0914,-21.3907,0.0159,9.9930,0.1580,10.6216,0.0173,-21.5166,0.0173,-21.4398,0.0189,-0.0769,-21.4398,0.0189
2MASXJ03155409+0909345,UGC02622,A400,48.9754,9.1596,0.0254,Sb,0.5000,2.5770,0.0100,111.2500,25.2190,0.3090,10.3022,0.0136,-24.9293,0.0136,-24.9010,0.0138,-0.0283,-25.0376,0.0195,15.4920,0.1960,10.2148,0.0139,-25.0167,0.0139,-24.9782,0.0145,-0.0385,-25.1616,0.0234
2MASXJ03160052-0529573,MCG-01-09-024,Eridanus,49.0025,-5.4993,0.0077,Sa,0.3870,2.4500,0.0170,33.4300,28.8220,0.3370,10.1399,0.0129,-22.4808,0.0129,-22.4671,0.0129,-0.0137,-22.2007,0.0296,16.9110,0.2220,10.0891,0.0144,-22.5315,0.0144,-22.5235,0.0144,-0.0081,-22.2324,0.0325
2MASXJ03164498+0600201,UGC02631,A400,49.1877,6.0054,0.0213,Sb,0.3960,2.5670,0.0150,93.0000,14.6060,0.1740,10.8740,0.0132,-23.9684,0.0132,-23.9363,0.0136,-0.0321,-24.0642,0.0187,8.9270,0.1340,10.7916,0.0165,-24.0508,0.0165,-24.0081,0.0170,-0.0428,-24.1791,0.0241
2MASXJ03181489-2736371,na,Eridanus,49.5618,-27.6103,0.0048,Sc,0.4460,2.3770,0.0090,20.8000,58.0680,0.6240,9.3393,0.0118,-22.2510,0.0118,-22.2029,0.0128,-0.0481,-22.2029,0.0128,34.6730,0.4700,9.2605,0.0149,-22.3298,0.0149,-22.2947,0.0153,-0.0351,-22.2947,0.0153
2MASXJ03183280-2550081,na,Eridanus,49.6370,-25.8359,0.0047,Sc,0.3550,2.3160,0.0150,20.4400,26.2720,0.3650,10.2008,0.0152,-21.3516,0.0152,-21.2293,0.0195,-0.1223,-21.2293,0.0195,14.6810,0.2590,10.1939,0.0193,-21.3585,0.0193,-21.2624,0.0215,-0.0960,-21.2624,0.0215
IC1914,IC1914,Fornax,49.8549,-49.5995,0.0049,Sc,0.5010,2.3340,0.0220,21.0400,24.8850,4.8600,10.2590,0.2121,-21.3562,0.2121,-21.2975,0.2121,-0.0587,-21.2975,0.2121,13.6600,2.6930,10.2716,0.2141,-21.3436,0.2141,-21.2951,0.2141,-0.0485,-21.2951,0.2141
2MASXJ03193457-3227544,na,Fornax,49.8938,-32.4651,0.0050,Sc,0.2880,2.1900,0.0110,21.3200,8.5800,0.1030,11.4157,0.0132,-20.2282,0.0132,-19.8108,0.0438,-0.4174,-19.8108,0.0438,5.0960,0.1090,11.3427,0.0233,-20.3013,0.0233,-19.9749,0.0401,-0.3264,-19.9749,0.0401
2MASXJ03195720+0335244,UGC02677,A400,49.9883,3.5903,0.0261,Sb,0.5090,2.7130,0.0100,114.0000,25.4980,0.2950,10.3248,0.0127,-24.9597,0.0127,-24.9536,0.0128,-0.0061,-25.2101,0.0286,14.7410,0.2030,10.2960,0.0151,-24.9885,0.0151,-24.9813,0.0151,-0.0072,-25.3336,0.0383
2MASXJ03200380+0121414,UGC02679,A400,50.0159,1.3615,0.0222,Sc,0.3550,2.6420,0.0040,97.0700,16.7960,0.1980,10.7311,0.0130,-24.2043,0.0130,-24.1928,0.0130,-0.0116,-24.1928,0.0130,9.8370,0.1440,10.6760,0.0160,-24.2595,0.0160,-24.2425,0.0161,-0.0170,-24.2425,0.0161
NGC1311,NGC1311,Fornax,50.0304,-52.1864,0.0011,Sc,0.3550,1.9080,0.0590,4.7600,24.0620,0.3980,10.3008,0.0181,-18.0872,0.0181,-15.6038,0.2490,-2.4834,Nan,Nan,13.1970,0.3480,10.3133,0.0287,-18.0747,0.0287,-15.9256,0.2168,-2.1491,Nan,Nan
2MASXJ03210343-3706060,na,Fornax,50.2643,-37.1017,0.0050,Sc,0.7750,2.2900,0.0590,21.3600,47.0070,0.5740,9.5679,0.0134,-22.0801,0.0134,-21.9573,0.0182,-0.1229,-21.9573,0.0182,26.6710,0.3490,9.5447,0.0143,-22.1033,0.0143,-22.0077,0.0172,-0.0955,-22.0077,0.0172
2MASXJ03232736+0854448,CGCG416-007,A400,50.8640,8.9123,0.0232,Sb,0.6550,2.8140,0.0310,101.0700,41.4940,0.5160,9.7615,0.0137,-25.2616,0.0137,-25.2598,0.0137,-0.0018,-25.6053,0.0372,23.7140,0.4020,9.7501,0.0185,-25.2730,0.0185,-25.2701,0.0185,-0.0030,-25.7477,0.0512
2MRS03242556-2132385,NGC1325,Eridanus,51.1065,-21.5440,0.0049,Sb,0.3590,2.5209,0.0328,21.0200,124.2880,1.2620,8.5520,0.0112,-23.0611,0.0112,-23.0571,0.0112,-0.0041,-23.1443,0.0142,71.4360,0.7840,8.5171,0.0121,-23.0961,0.0121,-23.0932,0.0121,-0.0029,-23.2070,0.0166
2MASXJ03252491-1613594,na,Eridanus,51.3538,-16.2340,0.0064,Sc,0.2100,2.3380,0.0100,27.4300,16.7130,0.1920,10.6990,0.0126,-21.4922,0.0126,-21.4023,0.0155,-0.0899,-21.4023,0.0155,9.7590,0.1450,10.6453,0.0163,-21.5458,0.0163,-21.4729,0.0178,-0.0729,-21.4729,0.0178
J0325-52.S1,na,Fornax,51.4162,-52.7856,0.0045,Sb,0.5980,2.3010,0.0280,19.4900,29.7040,0.3420,10.1068,0.0127,-21.3423,0.0127,-21.2420,0.0161,-0.1002,-21.1354,0.0193,17.4890,0.2080,10.0456,0.0131,-21.4035,0.0131,-21.3221,0.0154,-0.0815,-21.1628,0.0222
2MASXJ03264551+0742521,UGC02740,A400,51.6896,7.7148,0.0239,Sb,0.5080,2.7230,0.0090,104.2500,32.8400,0.3770,10.0041,0.0132,-25.0863,0.0132,-25.0823,0.0132,-0.0040,-25.3476,0.0297,19.1040,0.2220,9.9760,0.0131,-25.1144,0.0131,-25.1072,0.0132,-0.0071,-25.4719,0.0388
ESO548-021,ESO548-021,Eridanus,51.8978,-21.2283,0.0049,Sc,0.3010,2.2074,0.0159,20.9200,8.7930,0.1640,11.3866,0.0203,-20.2162,0.0203,-19.7801,0.0481,-0.4361,-19.7801,0.0481,5.0660,0.1470,11.3471,0.0316,-20.2557,0.0316,-19.8710,0.0498,-0.3846,-19.8710,0.0498
2MASXJ03273556-2113417,na,Eridanus,51.8979,-21.2283,0.0049,Sc,0.2900,2.2010,0.0140,20.9200,8.8150,0.1600,11.3839,0.0198,-20.2189,0.0198,-19.7522,0.0507,-0.4667,-19.7522,0.0507,4.9110,0.1360,11.3809,0.0301,-20.2220,0.0301,-19.8095,0.0511,-0.4125,-19.8095,0.0511
2MASXJ03284871-3510413,na,Fornax,52.2030,-35.1782,0.0050,Sc,0.2500,2.2790,0.0110,21.7600,27.8780,0.3180,10.1363,0.0125,-21.5520,0.0125,-21.4134,0.0187,-0.1386,-21.4134,0.0187,15.8550,0.1840,10.1103,0.0128,-21.5780,0.0128,-21.4694,0.0168,-0.1085,-21.4694,0.0168
2MASXJ03313064-3012479,na,Fornax,52.8780,-30.2133,0.0049,Sb,0.6580,2.2040,0.0460,21.1700,12.0060,0.1600,11.0906,0.0146,-20.5380,0.0146,-20.1810,0.0386,-0.3570,-19.9889,0.0431,7.1580,0.1240,11.0157,0.0189,-20.6129,0.0189,-20.3310,0.0339,-0.2819,-20.0513,0.0440
J0331-51,IC1954,Fornax,52.8802,-51.9049,0.0034,Sc,0.5750,2.3870,0.0140,14.6600,125.9890,1.2980,8.5008,0.0114,-22.3299,0.0114,-22.3094,0.0115,-0.0205,-22.3094,0.0115,76.0430,0.8880,8.4080,0.0128,-22.4226,0.0128,-22.4063,0.0129,-0.0163,-22.4063,0.0129
J0333-50,na,Fornax,53.3022,-50.4144,0.0020,Sc,0.3180,2.0680,0.0190,8.5700,18.5470,0.2500,10.5852,0.0148,-19.0797,0.0148,-17.9638,0.1126,-1.1160,Nan,Nan,9.9650,0.1590,10.6196,0.0174,-19.0453,0.0174,-18.1357,0.0926,-0.9096,-18.1357,0.0926
2MASXJ03334188-2128430,na,Eridanus,53.4245,-21.4786,0.0056,Sc,0.6630,2.4380,0.0300,24.3000,79.0920,0.8410,9.0130,0.0117,-22.9151,0.0117,-22.8988,0.0118,-0.0163,-22.8988,0.0118,46.7230,0.5380,8.9463,0.0127,-22.9817,0.0127,-22.9695,0.0127,-0.0122,-22.9695,0.0127
2MASXJ03334769-1929310,NGC1359,Eridanus,53.4487,-19.4920,0.0082,Sc,0.6000,2.4130,0.0440,35.2600,25.8380,0.3910,10.2288,0.0166,-22.5076,0.0166,-22.4812,0.0168,-0.0264,-22.4812,0.0168,14.4580,0.2210,10.2201,0.0167,-22.5163,0.0167,-22.4977,0.0168,-0.0186,-22.4977,0.0168
J033632-4357.4,IC1970,Fornax,54.1308,-43.9567,0.0049,Sb,0.2660,2.4280,0.0160,21.0500,100.9090,1.0610,8.7803,0.0116,-22.8360,0.0116,-22.8268,0.0116,-0.0092,-22.8321,0.0116,63.0760,0.8090,8.6538,0.0141,-22.9625,0.0141,-22.9515,0.0141,-0.0110,-22.9499,0.0141
2MASXJ03392331-3119170,na,Fornax,54.8469,-31.3217,0.0043,Sc,0.2950,2.4960,0.0150,18.6900,176.8930,1.7990,8.1321,0.0112,-23.2259,0.0112,-23.2229,0.0112,-0.0030,-23.2229,0.0112,115.8060,1.2010,7.9509,0.0114,-23.4071,0.0114,-23.4034,0.0114,-0.0037,-23.4034,0.0114
2MASXJ03393479-2000532,na,Eridanus,54.8947,-20.0151,0.0056,Sc,0.3630,2.1820,0.0330,23.9200,6.8850,0.0870,11.6588,0.0139,-20.2350,0.0139,-19.6744,0.0578,-0.5606,-19.6744,0.0578,3.8330,0.0580,11.6576,0.0166,-20.2362,0.0166,-19.7461,0.0517,-0.4901,-19.7461,0.0517
2MASXJ03405713-2142500,na,Eridanus,55.2381,-21.7136,0.0046,Sb,0.3160,2.1790,0.0370,19.7600,7.2590,0.0850,11.6357,0.0129,-19.8432,0.0129,-19.2724,0.0585,-0.5708,-19.0583,0.0623,3.8450,0.0910,11.6895,0.0258,-19.7894,0.0258,-19.2824,0.0569,-0.5070,-18.9717,0.0648
2MASXJ03411464-2350200,na,Eridanus,55.3116,-23.8375,0.0063,Sb,0.6460,2.4090,0.0230,27.0900,26.8330,0.3050,10.2269,0.0125,-21.9371,0.0125,-21.9105,0.0128,-0.0266,-21.8991,0.0128,14.4640,0.2300,10.2605,0.0174,-21.9035,0.0174,-21.8829,0.0175,-0.0206,-21.8577,0.0177
NGC1422,NGC1422,Eridanus,55.3806,-21.6811,0.0032,Sb,0.3240,1.8703,0.0320,13.8000,22.9200,0.2630,10.3883,0.0126,-20.3111,0.0126,-17.1863,0.3127,-3.1249,Nan,Nan,13.2290,0.1800,10.3466,0.0149,-20.3528,0.0149,-17.4617,0.2895,-2.8912,Nan,Nan
ESO358-051,ESO358-G051,Fornax,55.3858,-34.8884,0.0030,Sa,0.5430,2.0490,0.1150,12.9000,14.8890,2.9080,10.8594,0.2121,-19.6936,0.2121,-18.4370,0.2465,-1.2566,Nan,Nan,8.4880,1.6730,10.8308,0.2140,-19.7222,0.2140,-18.6926,0.2375,-1.0296,Nan,Nan
NGC1425,NGC1425,Fornax,55.5477,-29.8933,0.0046,Sc,0.4830,2.6032,0.0536,20.0100,206.0730,2.2080,7.9649,0.0118,-23.5413,0.0118,-23.5404,0.0118,-0.0009,-23.5404,0.0118,121.1460,1.6050,7.9028,0.0145,-23.6034,0.0145,-23.6028,0.0145,-0.0006,-23.6028,0.0145
2MASXJ03425606-1254591,MCG-02-10-009,Eridanus,55.7339,-12.9164,0.0079,Sc,0.1880,2.5370,0.0060,34.1500,71.6330,0.7590,9.1158,0.0117,-23.5512,0.0117,-23.5484,0.0117,-0.0028,-23.5484,0.0117,42.6440,0.5570,9.0412,0.0143,-23.6258,0.0143,-23.6230,0.0143,-0.0028,-23.6230,0.0143
2MASXJ03425744-1900411,na,Eridanus,55.7391,-19.0211,0.0033,Sb,0.5000,2.3140,0.1330,14.2500,6.1930,0.1540,11.8003,0.0271,-18.9688,0.0271,-18.8451,0.0298,-0.1237,-18.7500,0.0313,4.2170,0.1940,11.5811,0.0500,-19.1880,0.0500,-19.0849,0.0510,-0.1030,-18.9418,0.0530
2MASXJ03433708-3551107,na,Fornax,55.9045,-35.8530,0.0041,Sc,0.7090,2.4770,0.0340,17.6200,115.1670,1.2090,8.5981,0.0116,-22.6319,0.0116,-22.6269,0.0116,-0.0050,-22.6269,0.0116,66.9220,0.9740,8.5464,0.0159,-22.6837,0.0159,-22.6774,0.0159,-0.0063,-22.6774,0.0159
2MASXJ03440103-1421312,na,Eridanus,56.0043,-14.3587,0.0068,Sc,0.4030,2.4470,0.0080,29.2200,46.9560,0.4910,9.5766,0.0115,-22.7518,0.0115,-22.7374,0.0116,-0.0144,-22.7374,0.0116,27.4340,0.3270,9.5207,0.0131,-22.8077,0.0131,-22.7962,0.0131,-0.0115,-22.7962,0.0131
2MASXJ03451721-2300090,na,Eridanus,56.3217,-23.0025,0.0074,Sb,0.5960,2.5050,0.0480,31.9300,58.8500,0.6120,9.3745,0.0115,-23.1465,0.0115,-23.1415,0.0115,-0.0050,-23.2147,0.0136,33.7710,0.4480,9.3401,0.0145,-23.1809,0.0145,-23.1771,0.0145,-0.0038,-23.2711,0.0173
2MASXJ03461900-3456368,na,Fornax,56.5789,-34.9433,0.0042,Sc,0.2900,2.4530,0.0150,18.2500,123.8400,1.4110,8.5200,0.0125,-22.7863,0.0125,-22.7798,0.0125,-0.0065,-22.7798,0.0125,74.9900,0.9660,8.4233,0.0141,-22.8830,0.0141,-22.8763,0.0141,-0.0067,-22.8763,0.0141
2MASXJ03481408-2128281,na,Eridanus,57.0587,-21.4745,0.0068,Sb,0.5870,2.4240,0.0260,29.3400,42.0840,0.5080,9.7320,0.0133,-22.6053,0.0133,-22.5839,0.0134,-0.0214,-22.5857,0.0134,21.8780,0.2890,9.8064,0.0145,-22.5309,0.0145,-22.5149,0.0146,-0.0161,-22.5083,0.0146
2MASXJ03494225-2659361,na,Eridanus,57.4258,-26.9937,0.0052,Sc,0.2300,2.3240,0.0100,22.2800,24.3500,0.3060,10.2839,0.0138,-21.4557,0.0138,-21.3463,0.0176,-0.1094,-21.3463,0.0176,14.0140,0.1900,10.2448,0.0149,-21.4947,0.0149,-21.4044,0.0174,-0.0903,-21.4044,0.0174
ESO359-003,ESO359-G003,Fornax,58.0039,-33.4678,0.0031,Sb,0.3590,2.0640,0.0340,13.1600,10.4030,2.0320,11.2481,0.2121,-19.3481,0.2121,-18.2079,0.2408,-1.1403,Nan,Nan,5.9710,1.1940,11.2120,0.2171,-19.3843,0.2171,-18.4584,0.2360,-0.9258,-18.0049,0.2404
2MASXJ03542014-3658077,na,Fornax,58.5738,-36.9708,0.0041,Sc,0.2010,2.2250,0.0130,17.5200,21.5560,0.3010,10.4171,0.0153,-20.8005,0.0153,-20.5127,0.0326,-0.2878,-20.5127,0.0326,12.6600,0.1800,10.3539,0.0156,-20.8638,0.0156,-20.6340,0.0278,-0.2298,-20.6340,0.0278
2MASXJ03574256-4854409,na,Fornax,59.4270,-48.9100,0.0032,Sc,0.5850,2.2650,0.0350,13.6800,60.1780,0.6680,9.3047,0.0122,-21.3757,0.0122,-21.2034,0.0211,-0.1723,-21.2034,0.0211,35.3220,0.5080,9.2419,0.0157,-21.4386,0.0157,-21.3043,0.0207,-0.1342,-21.3043,0.0207
NGC1510,NGC1510,Fornax,60.8862,-43.4001,0.0029,Sc,0.8240,2.4700,0.0560,12.3800,16.3520,0.1920,10.7187,0.0129,-19.7450,0.0129,-19.7403,0.0129,-0.0046,-19.7403,0.0129,9.8810,0.1410,10.6244,0.0156,-19.8392,0.0156,-19.8318,0.0156,-0.0074,-19.8318,0.0156
2MASXJ04034980-5406471,NGC1515A,Fornax,60.9576,-54.1130,0.0437,Sb,0.8700,2.5430,0.0150,193.5500,10.6220,0.1290,11.3444,0.0133,-25.0896,0.0133,-25.0880,0.0133,-0.0015,-25.1947,0.0171,6.5380,0.0960,11.2546,0.0161,-25.1793,0.0161,-25.1776,0.0161,-0.0017,-25.3188,0.0214
2MASXJ04174483-5009520,na,Fornax,64.4368,-50.1645,0.0042,Sc,0.6290,2.1820,0.0400,18.0200,19.2710,0.1970,10.5374,0.0113,-20.7413,0.0113,-20.2906,0.0465,-0.4507,-20.2906,0.0465,12.1800,0.1440,10.3948,0.0130,-20.8839,0.0130,-20.5416,0.0366,-0.3424,-20.5416,0.0366
